,track_id,track_name,artist_name,album_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0,3dnP0JxCgygwQH9Gm7q7nb,Ella Baila Sola,Eslabon Armado,Ella Baila Sola,100,165671,False,0.668,0.758,5,-5.176,0,0.0332,0.483,1.89e-05,0.0837,0.834,147.989,3
1,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,PinkPantheress,Boy's a liar Pt. 2,96,131013,False,0.696,0.809,5,-8.254,1,0.05,0.252,0.000128,0.248,0.857,132.962,4
2,6pD0ufEQq0xdHSsRbg9LBK,un x100to,Grupo Frontera,un x100to,99,194563,False,0.569,0.724,6,-4.076,0,0.0474,0.228,0.0,0.27,0.562,83.118,4
3,2UW7JaomAMuX9pZrjVpHAU,La Bebe - Remix,Yng Lvcas,La Bebe (Remix),99,234352,True,0.812,0.479,2,-5.678,0,0.333,0.213,1.21e-06,0.0756,0.559,169.922,4
4,59uQI0PADDKeE6UZDTJEe8,Last Night,Morgan Wallen,3 Songs At A Time Sampler,90,163854,True,0.517,0.675,6,-5.382,1,0.0357,0.459,0.0,0.151,0.518,203.853,4
5,7aRCf5cLOFN1U7kvtChY1G,Search & Rescue,Drake,Search & Rescue,91,272112,True,0.817,0.44,10,-8.482,0,0.0734,0.0603,1.42e-06,0.33,0.544,142.024,4
6,7K3BhSpAxZBznislvUMVtn,Last Night,Morgan Wallen,One Thing At A Time,89,163854,True,0.492,0.675,6,-5.456,1,0.0389,0.467,0.0,0.142,0.478,203.759,4
7,7FbrGaHYVDmfr7KoLIZnQ7,Cupid - Twin Ver.,FIFTY FIFTY,The Beginning: Cupid,97,174253,False,0.783,0.592,11,-8.332,0,0.0331,0.435,4.15e-06,0.347,0.726,120.018,4
8,2mpoNBkngUEwnaKoBhZ0vl,PRC,Peso Pluma,PRC,96,184066,True,0.784,0.826,7,-6.34,0,0.0538,0.0965,7.09e-05,0.123,0.893,138.078,3
9,0yLdNVWF3Srea0uzk55zFn,Flowers,Miley Cyrus,Flowers,98,200454,False,0.707,0.681,0,-4.325,1,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,4
10,1Lo0QY9cvc8sUB2vnIOxDT,Fast Car,Luke Combs,Gettin' Old,88,265493,False,0.712,0.603,8,-5.52,1,0.0262,0.186,0.0,0.115,0.67,97.994,4
11,0PAcdVzhPO4gq1Iym9ESnK,Thinkin’ Bout Me,Morgan Wallen,One Thing At A Time,87,177387,False,0.656,0.757,3,-5.775,0,0.0308,0.492,0.0,0.117,0.429,139.971,4
12,1odExI7RdWc4BT515LTAwj,Daylight,David Kushner,Daylight,96,212953,False,0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,4
13,5W4kiM2cUYBJXKRudNyxjW,You Proof,Morgan Wallen,One Thing At A Time,85,157477,False,0.732,0.839,9,-5.007,1,0.0345,0.265,0.0,0.602,0.629,119.724,4
14,0FA4wrjDJvJTTU8AepZTup,Watch This - ARIZONATEARS Pluggnb Remix,Lil Uzi Vert,Watch This (ARIZONATEARS Pluggnb Remix),89,163139,True,0.686,0.897,11,-7.18,0,0.0386,0.0103,0.103,0.153,0.355,129.975,4
15,1haJsMtoBhHfvuM7XWuT3W,El Azul,Junior H,El Azul,95,187225,False,0.558,0.648,9,-7.081,0,0.055,0.226,7.76e-06,0.0986,0.844,143.876,3
16,0DWdj2oZMBFSzRsi2Cvfzf,TQG,KAROL G,MAÑANA SERÁ BONITO,96,197933,True,0.72,0.63,4,-3.547,0,0.277,0.673,0.0,0.0936,0.607,179.974,4
17,3kf0WdFOalKWBkCCLJo4mA,El Gordo Trae El Mando,Chino Pacas,El Gordo Trae El Mando,92,112087,True,0.736,0.8,7,-5.38,0,0.0525,0.179,0.0,0.0498,0.961,140.253,3
18,1SRw5p2lVAi7RGlHEmZg66,Favorite Song,Toosii,Favorite Song,86,208630,False,0.816,0.367,2,-9.354,1,0.0588,0.314,0.0,0.0987,0.413,116.035,4
19,5w40ZYhbBMAlHYNDaVJIUu,Chemical,Post Malone,Chemical,90,184013,True,0.498,0.897,2,-4.907,1,0.045,0.00136,0.0,0.118,0.373,169.902,4
20,2YVlDlk2zRceefo6XlC6DX,Ain’t That Some,Morgan Wallen,One Thing At A Time,84,158003,True,0.641,0.803,6,-5.781,0,0.0286,0.00232,3.86e-06,0.361,0.671,121.086,4
21,609E1JCInJncactoMmkDon,BESO,ROSALÍA,RR,96,194543,False,0.768,0.644,5,-6.671,0,0.136,0.736,0.000837,0.173,0.53,95.05,4
22,0ZxhtATQ0a6EvQNZ0z6NKV,Princess Diana (with Nicki Minaj),Ice Spice,Princess Diana (with Nicki Minaj),87,172125,True,0.898,0.676,9,-5.196,1,0.187,0.14,0.0,0.101,0.742,147.991,4
23,7oDd86yk8itslrA9HRP2ki,Die For You - Remix,The Weeknd,Die For You (Remix),93,232857,False,0.531,0.525,1,-6.5,0,0.0671,0.232,0.0,0.441,0.502,66.9,4
24,2NbsBSshscKIPRG3kwBbfo,Never Felt So Alone,Labrinth,Never Felt So Alone,89,160166,False,0.436,0.409,5,-4.438,1,0.0533,0.499,0.000166,0.38,0.363,98.357,3
25,1rXq0uoV4KTgRN64jXzIxo,One Thing At A Time,Morgan Wallen,One Thing At A Time,83,206864,False,0.613,0.914,7,-5.153,1,0.03,0.00522,2.21e-06,0.26,0.916,141.978,4
26,7fveJ3pk1eSfxBdVkzdXZ0,Cowgirls (feat. ERNEST),Morgan Wallen,One Thing At A Time,82,181621,False,0.624,0.766,8,-3.805,1,0.0359,0.199,8.62e-06,0.156,0.37,172.08,4
27,5RcxRGvmYai7kpFSfxe5GY,Chanel,Becky G,Chanel,90,201993,False,0.852,0.675,2,-5.738,1,0.0363,0.397,0.00317,0.0905,0.528,132.005,3
28,65FftemJ1DbbZ45DUfHJXE,OMG,NewJeans,NewJeans 'OMG',92,212253,False,0.804,0.771,9,-4.067,0,0.0433,0.357,3.07e-06,0.108,0.739,126.956,4
29,5mHdCZtVyb4DcJw8799hZp,Escapism.,RAYE,My 21st Century Blues,91,272373,True,0.538,0.742,2,-5.355,1,0.114,0.138,4.67e-05,0.0934,0.25,96.107,4
30,73zawW1ttszLRgT9By826D,Man Made A Bar (feat. Eric Church),Morgan Wallen,One Thing At A Time,81,191231,False,0.498,0.764,4,-5.006,1,0.0309,0.123,3.07e-05,0.119,0.489,147.984,4
31,4VMRsbfZzd3SfQtaJ1Wpwi,Double Fantasy (with Future),The Weeknd,Double Fantasy,89,268235,True,0.6,0.567,9,-7.269,0,0.033,0.00621,8.73e-06,0.495,0.0951,119.043,4
32,410ZZP746AQeiywhKvXWCo,SORRY NOT SORRY,"Tyler, The Creator",CALL ME IF YOU GET LOST: The Estate Sale,84,206049,True,0.481,0.797,6,-4.094,0,0.201,0.404,0.0,0.368,0.495,96.237,3
33,52NGJPcLUzQq5w7uv4e5gf,Private Landing (feat. Justin Bieber & Future),Don Toliver,Love Sick,84,238253,True,0.843,0.669,1,-4.105,0,0.0639,0.0846,1.28e-05,0.105,0.435,136.979,4
34,0JtgoDDf0ggWaoXCGhcOoT,Sunrise,Morgan Wallen,One Thing At A Time,81,182522,False,0.613,0.765,2,-5.058,0,0.0318,0.259,4.28e-06,0.0832,0.343,139.993,4
35,0CrcwVLUe8wzLUIXgjXVZJ,Kill Bill (feat. Doja Cat),SZA,Kill Bill (feat. Doja Cat),86,175836,True,0.629,0.744,5,-6.124,0,0.0409,0.0769,0.247,0.194,0.451,89.021,4
36,6TBzRwnX2oYd8aOrOuyK1p,Fin de Semana,Oscar Maydon,Fin de Semana,91,224920,False,0.699,0.541,0,-4.943,1,0.0826,0.0628,0.0,0.0916,0.365,98.395,4
37,0JmnkIqdlnUzPaf8sqBRs3,Moonlight,Kali Uchis,Red Moon In Venus,86,187723,False,0.642,0.706,7,-6.872,0,0.052,0.518,0.0,0.25,0.896,136.851,4
38,3Qu3Zh4WTKhP9GEXo0aDnb,Thought You Should Know,Morgan Wallen,One Thing At A Time,81,215571,True,0.53,0.678,6,-6.16,1,0.0278,0.506,6.23e-06,0.138,0.508,140.05,4
39,4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53",95,214945,False,0.778,0.632,2,-5.6,0,0.0493,0.274,0.0,0.0915,0.498,122.104,4
40,6XSqqQIy7Lm7SnwxS4NrGx,Classy 101,Feid,Classy 101,95,195986,True,0.859,0.658,11,-4.79,1,0.159,0.145,0.0,0.12,0.672,100.065,4
41,3qQbCzHBycnDpGskqOWY0E,Ella Baila Sola,Eslabon Armado,DESVELADO,88,165671,False,0.668,0.758,5,-5.176,0,0.0332,0.483,1.89e-05,0.0837,0.834,147.989,3
42,0yUaLqhsVsguBpoOPL4cO7,In Ha Mood,Ice Spice,In Ha Mood,84,129360,True,0.768,0.74,0,-6.595,1,0.336,0.696,6.81e-06,0.23,0.532,141.059,4
43,4JdSXF2p71cr8uCY3UiJM0,Frágil,Yahritza Y Su Esencia,Frágil,89,160517,False,0.605,0.726,6,-4.515,1,0.0309,0.365,0.0,0.112,0.393,149.918,4
44,03fs6oV5JAlbytRYf3371S,Everything I Love,Morgan Wallen,One Thing At A Time,80,187047,False,0.568,0.841,8,-3.802,1,0.0261,0.00514,0.000503,0.147,0.668,103.983,4
45,7dR09k1an5JEq7ch0Y5hvV,Dijeron Que No La Iba Lograr,Chino Pacas,Dijeron Que No La Iba Lograr,88,113019,False,0.703,0.791,7,-6.792,0,0.0657,0.255,0.0,0.106,0.759,142.219,3
46,3oZ6dlSfCE9gZ55MGPJctc,’98 Braves,Morgan Wallen,One Thing At A Time,80,178704,False,0.488,0.67,2,-5.759,1,0.0268,0.0969,0.00022,0.257,0.484,142.139,4
47,7sliFe6W30tPBPh6dvZsIH,Area Codes,Kali,Area Codes,82,139325,True,0.823,0.388,1,-10.867,1,0.491,0.0187,0.0,0.0876,0.507,154.569,4
48,0kzN7YAMSbmlHOvxlbQW9y,Di Que Si,Grupo Marca Registrada,Di Que Si,88,190553,False,0.57,0.589,9,-5.378,1,0.0488,0.0753,0.0,0.0582,0.796,182.318,4
49,2i2gDpKKWjvnRTOZRhaPh2,Moonlight,Kali Uchis,Moonlight,87,187557,False,0.639,0.723,7,-6.462,0,0.0532,0.511,0.0,0.167,0.878,136.872,4
50,0PB0O24JqAuNdOAFVJljMS,Coco Chanel,Eladio Carrion,3MEN2 KBRN,92,208125,True,0.683,0.764,2,-5.995,1,0.0441,0.0427,0.0,0.0963,0.137,149.949,4
51,4w9soAM7IrmYDhSXLp14p6,Peaches,Jack Black,The Super Mario Bros. Movie (Original Motion Picture Soundtrack),86,95440,False,0.698,0.312,10,-10.9,0,0.0483,0.797,0.0,0.1,0.419,92.138,4
52,4kvjThnfQIsPOKjxx0aZDu,Dying Man,Morgan Wallen,One Thing At A Time,80,183466,False,0.415,0.573,1,-6.567,1,0.0286,0.28,0.00449,0.0966,0.322,80.95,4
53,7phmBo7bB9I9YifAXqnlqV,I Wrote The Book,Morgan Wallen,One Thing At A Time,80,181766,False,0.692,0.808,2,-3.757,1,0.0396,0.0834,3.75e-05,0.0913,0.802,143.977,4
54,4ZYAU4A2YBtlNdqOUtc7T2,Red Ruby Da Sleeze,Nicki Minaj,Red Ruby Da Sleeze,83,214445,True,0.696,0.733,1,-6.181,1,0.256,0.115,0.0,0.111,0.292,98.355,4
55,7Lkxvfl2rkNYWS4kBDCQtN,Las Morras,Peso Pluma,Las Morras,88,155550,True,0.777,0.841,9,-4.641,0,0.0407,0.312,7.58e-05,0.0706,0.901,133.007,3
56,3vcLw8QA3yCOkrj9oLSZNs,I Know - PR1SVX Edit,Kanii,I Know (PR1SVX Edit),85,133829,True,0.674,0.759,11,-8.234,0,0.0695,0.0784,0.472,0.296,0.109,134.038,4
57,3Ua0m0YmEjrMi9XErKcNiR,Like Crazy,Jimin,FACE,93,212241,False,0.629,0.733,7,-5.445,1,0.0419,0.0025,0.0,0.357,0.362,120.001,4
58,0u8rZGtXJrLtiSe34FPjGG,Like Crazy (English Version),Jimin,FACE,90,212253,False,0.623,0.755,7,-5.386,1,0.0415,0.00306,0.0,0.387,0.32,119.957,4
59,1IzJxbARcQrOWMZgPw1PNj,Go Hard,Lil Baby,Go Hard,79,217610,True,0.849,0.581,6,-5.464,0,0.261,0.0178,0.0,0.092,0.274,142.015,4
60,3qXsX3mYSsD1DmAvc3PE3N,Love You Anyway,Luke Combs,Love You Anyway,80,229626,False,0.532,0.489,4,-7.419,1,0.0311,0.149,0.0,0.237,0.32,139.807,4
61,0judK8TqYfvwUohBngUxrE,DOGTOOTH,"Tyler, The Creator",DOGTOOTH,81,161041,True,0.706,0.648,8,-6.348,1,0.324,0.505,0.0,0.215,0.802,77.533,4
62,3ZEno9fORwMA1HPecdLi0R,HAPPY,NF,HOPE,83,242691,False,0.732,0.855,7,-4.064,1,0.0415,0.306,0.0,0.12,0.221,106.004,4
63,42TtHTxWk782ZBiqyOi2d1,Dawns (feat. Maggie Rogers),Zach Bryan,Dawns (feat. Maggie Rogers),79,290892,True,0.447,0.441,0,-7.658,1,0.0456,0.874,4.36e-05,0.188,0.286,122.811,4
64,2Jw3VjB1xy5KHBqEeAC6VK,Eat Your Young,Hozier,Eat Your Young,79,242293,False,0.553,0.587,5,-6.829,1,0.0277,0.345,0.1,0.256,0.346,90.018,4
65,69CrOS7vEHIrhC2ILyEi0s,FLOWER,JISOO,ME,86,173134,False,0.841,0.384,9,-7.684,0,0.0351,0.0236,2.28e-06,0.0735,0.597,123.961,4
66,23bkmqAXxuId9FaUJvrP29,NARCISSISTIC PERSONALITY DISORDER,Odetari,NARCISSISTIC PERSONALITY DISORDER,83,110510,False,0.504,0.91,11,-3.736,1,0.332,0.0235,4.16e-06,0.175,0.337,151.657,4
67,5mg3VB3Qh7jcR5kAAC4DSV,Cupid,FIFTY FIFTY,The Beginning: Cupid,88,174253,False,0.774,0.66,2,-8.2,1,0.0328,0.662,0.0,0.4,0.961,120.023,4
68,7l6nGz4gp6HGs5Cvmdeqe4,Fight The Feeling,Rod Wave,Fight The Feeling,79,160714,True,0.634,0.538,0,-9.213,1,0.0603,0.0514,0.0,0.099,0.152,168.029,5
69,1piak4R3yW4otWWyaSqyCH,El Tsurito,Junior H,El Tsurito,87,194518,True,0.662,0.801,8,-6.397,0,0.0859,0.256,0.0,0.126,0.827,114.922,3
70,6otePxalBK8AVa20xhZYVQ,MIENTRAS ME CURO DEL CORA,KAROL G,MAÑANA SERÁ BONITO,90,164386,False,0.523,0.477,0,-6.786,1,0.392,0.855,0.0,0.146,0.57,79.921,4
71,0ec7EBr0mjWO6J7TRr09bN,Religiously,Bailey Zimmerman,Religiously,78,178723,False,0.57,0.67,1,-6.519,1,0.0274,0.426,0.0,0.108,0.593,140.924,4
72,6maTPqynTmrkWIralgGaoP,If We Ever Broke Up,Mae Stephens,If We Ever Broke Up,88,142758,True,0.898,0.732,7,-3.982,1,0.0427,0.621,1.29e-05,0.0908,0.96,115.955,4
73,2ewSCWOL7EAjgmgqfI1UlS,Whiskey Friends,Morgan Wallen,One Thing At A Time,78,205579,False,0.544,0.826,1,-3.848,1,0.0288,0.0631,1.46e-05,0.113,0.596,142.029,4
74,5kB6WithhB8Iv08EMNmAbt,Memory Lane,Old Dominion,Memory Lane,78,172480,False,0.645,0.8,6,-4.272,1,0.0363,0.0189,1.12e-05,0.0858,0.375,118.977,4
75,2D3JfPyY2LkzXgNOb7qziR,red (feat. Morgan Wallen),HARDY,the mockingbird & THE CROW,78,205767,False,0.582,0.878,11,-4.564,1,0.0404,0.0305,0.0,0.0791,0.581,140.03,4
76,6OfOzTitafSnsaunQLuNFw,DOGTOOTH,"Tyler, The Creator",CALL ME IF YOU GET LOST: The Estate Sale,80,161041,True,0.706,0.648,8,-6.348,1,0.324,0.505,0.0,0.215,0.802,77.533,4
77,1yHVHoz6Ny29gbbWJYVnFt,Heaven,Niall Horan,Heaven,87,186043,False,0.571,0.761,5,-3.485,1,0.0261,0.0708,0.0,0.331,0.681,91.991,4
78,6HgWWaMu31KdOpEG5l28BG,All My Life (feat. J. Cole),Lil Durk,All My Life (feat. J. Cole),81,223878,True,0.829,0.436,3,-8.205,1,0.327,0.15,0.0,0.0954,0.693,143.031,4
79,4DHcnVTT87F0zZhRPYmZ3B,Flowers,Miley Cyrus,Endless Summer Vacation,91,200600,False,0.707,0.681,0,-4.325,1,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,4
80,2dSKFFNoNXKo3hPnlwUdPe,They Don't Love It,Jack Harlow,Jackman.,81,113292,True,0.536,0.814,1,-5.407,1,0.306,0.0388,0.0,0.142,0.851,96.7,4
81,7iTTWHbr4tAlsRJN4m4bay,Strike (Holster),Lil Yachty,Strike (Holster),80,148115,True,0.851,0.642,1,-5.281,1,0.216,0.0658,0.0,0.0713,0.701,143.091,4
82,4bjN59DRXFRxBE1g5ne6B1,Haegeum,Agust D,D-DAY,91,168926,False,0.697,0.837,7,-2.651,1,0.304,0.313,0.0,0.471,0.831,85.097,5
83,3AAY8YicetRPlDAkibHLiS,Jaded,Miley Cyrus,Endless Summer Vacation,83,185933,True,0.496,0.593,4,-5.154,1,0.0285,0.0476,0.0,0.0909,0.177,91.038,4
84,07bsRv0pcpbG4zJeLsUs1p,Eyes Closed,Ed Sheeran,Eyes Closed,89,194848,False,0.777,0.526,2,-6.221,1,0.0645,0.302,0.0,0.105,0.389,107.071,4
85,5iE3eUH2WGCXcE2xr6DEmU,Waffle House,Jonas Brothers,Waffle House,82,145440,False,0.729,0.763,10,-4.407,1,0.0363,0.033,1e-06,0.192,0.864,126.002,4
86,0Ymjv0OJeIIPXr6s9wi3iW,MATHEMATICAL DISRESPECT,Lil Mabu,MATHEMATICAL DISRESPECT,82,88304,True,0.795,0.507,1,-8.06,1,0.303,0.0612,0.0,0.272,0.48,146.771,4
87,1VsHc0qIeyjYOyvN5HIEQG,Mejor Que Yo,Anuel AA,Mejor Que Yo,87,242696,True,0.624,0.655,1,-4.177,0,0.0547,0.18,0.0,0.116,0.565,178.083,4
88,4sx6NRwL6Ol3V6m9exwGlQ,Love Again,The Kid LAROI,Love Again,84,146640,False,0.662,0.398,11,-6.691,0,0.0275,0.716,0.0,0.111,0.468,107.001,4
89,70t7Q6AYG6ZgTYmJWcnkUM,I AM,IVE,I've IVE,89,183853,False,0.683,0.875,4,-4.866,0,0.0549,0.0115,0.0,0.084,0.384,122.002,4
90,7u2iWRkkz8GBYFe4apxVBl,I Deserve A Drink,Morgan Wallen,One Thing At A Time,77,206137,False,0.475,0.606,5,-4.906,1,0.03,0.0995,0.0171,0.0931,0.303,123.009,3
91,1GiwvmI57OTGcKGNigZFJb,Neon Star (Country Boy Lullaby),Morgan Wallen,One Thing At A Time,77,171495,False,0.704,0.677,5,-6.135,1,0.0288,0.426,3.29e-06,0.118,0.715,92.021,4
92,5eTaQYBE1yrActixMAeLcZ,Miracle (with Ellie Goulding),Calvin Harris,Miracle (with Ellie Goulding),91,186496,False,0.636,0.869,9,-5.289,1,0.0412,0.0378,0.0446,0.0808,0.306,143.011,4
93,1BAU6v0fuAV914qMUEESR1,Born With A Beer In My Hand,Morgan Wallen,One Thing At A Time,77,188523,False,0.531,0.81,0,-5.475,1,0.0401,0.0502,3.95e-05,0.357,0.608,148.026,4
94,51FvjPEGKq2zByeeEQ43V9,El Merengue,Marshmello,El Merengue,91,189668,False,0.775,0.677,8,-4.703,0,0.0442,0.0313,0.00517,0.112,0.698,124.011,4
95,3XjvMZqm2AQ8thMCD6w9w2,Mas Rica Que Ayer,Anuel AA,Mas Rica Que Ayer,88,199148,True,0.818,0.666,11,-5.319,1,0.0759,0.343,0.0,0.0922,0.529,93.95,4
96,1uTHr7ij3eiDdUXvQfA5au,Sobran Motivos,Conjunto Rienda Real,Sobran Motivos,81,185338,False,0.659,0.794,5,-4.379,0,0.0381,0.349,3.91e-06,0.168,0.776,123.801,4
97,3B228N0GxfUCwPyfNcJxps,Cupid – Twin Ver. (FIFTY FIFTY) – Sped Up Version,sped up 8282,Cupid – Twin Ver. (FIFTY FIFTY) – Sped Up Version,85,145200,False,0.737,0.725,5,-7.989,1,0.0414,0.417,0.00129,0.0895,0.746,144.069,4
98,2PsbT927UanvyH9VprlNOu,Devil Don’t Know,Morgan Wallen,One Thing At A Time,76,205182,False,0.53,0.664,0,-5.648,1,0.0272,0.377,3.76e-05,0.0937,0.323,125.002,4
99,2KtGiBi5CrX2ERPD2PAS34,Dancin’ In The Country,Tyler Hubbard,Tyler Hubbard,77,179640,False,0.657,0.871,7,-4.614,1,0.0675,0.0031,0.0,0.102,0.532,114.974,4
100,6PadQidABni2peo3kYKW0M,GOOD LOYAL THOTS,Odetari,GOOD LOYAL THOTS,80,102556,True,0.585,0.86,6,-5.274,1,0.116,0.0566,0.000142,0.18,0.607,146.441,4
101,3iBgrkexCzVuPy4O9vx7Mf,Glue Song,beabadoobee,Glue Song,82,135066,False,0.62,0.409,1,-10.146,1,0.0282,0.77,0.0542,0.105,0.582,113.946,3
102,5FfzOkiiYNGjPO9pvZpbPh,Can't Feel My Face,The Weeknd,Summer Festival Vibes,0,213520,False,0.71,0.774,9,-5.511,0,0.041,0.117,0.0,0.0967,0.61,107.96,4
103,755AgSCqSf1LwvPJMS9Bo5,Starboy,The Weeknd,Summer Vibes 2023,0,230461,True,0.676,0.588,7,-7.025,1,0.275,0.137,8.47e-06,0.137,0.484,186.012,4
104,0tNrJmLDRDuOAfTrzAIJRp,Blinding Lights,The Weeknd,Canciones para sobrevivir al lunes,2,201573,False,0.512,0.796,1,-4.075,1,0.0645,0.00147,0.000209,0.0938,0.344,171.014,4
105,4mWbFYZ9P14Ulf1LIFZGhH,06 Gucci (feat. DaBaby & 21 Savage),Gucci Mane,06 Gucci (feat. DaBaby & 21 Savage),78,178950,True,0.786,0.719,0,-7.487,0,0.296,0.252,0.0,0.301,0.802,130.081,4
106,4LreWoO3cpgiIfrRwbOUSF,Rosa Pastel,Peso Pluma,Rosa Pastel,86,204253,True,0.702,0.68,7,-5.451,0,0.0373,0.24,0.0,0.111,0.86,122.895,3
107,3ox0ouXQcStOf316OLYKaE,Double Fantasy,The Weeknd,Morning Vibes 2023,0,268235,False,0.597,0.577,9,-7.295,0,0.0337,0.00804,2.34e-06,0.34,0.093,119.036,4
108,6qrcJkIpuWpxH0ruS8WVAy,In This Darkness,Clara La San,In This Darkness,80,197000,False,0.647,0.228,2,-19.288,1,0.0668,0.841,0.00149,0.108,0.189,119.828,4
109,55ZATsjPlTeSTNJOuW90pW,Shorty Party,Cartel De Santa,Shorty Party,90,265000,True,0.928,0.468,2,-8.196,1,0.364,0.328,4.27e-06,0.0986,0.47,96.006,4
110,2fBvSCdG3lDjImqJvnYtvq,Mountain With A View,Kelsea Ballerini,Rolling Up the Welcome Mat,76,177920,False,0.436,0.434,10,-7.153,1,0.0502,0.679,0.0,0.419,0.447,117.836,4
111,2Ej3iV0nulryy9S3UQvjSx,Hope That’s True,Morgan Wallen,One Thing At A Time,76,186465,True,0.586,0.838,5,-4.892,1,0.0367,0.163,0.00016,0.0858,0.776,150.114,4
112,5NzfnUyVaNrxa2VtoyBWlR,Tennessee Numbers,Morgan Wallen,One Thing At A Time,76,225127,False,0.425,0.738,6,-5.368,1,0.0342,0.0487,0.00173,0.107,0.267,156.288,4
113,1mF6RkY7x1KsDBZS6cV5f1,EL HECHIZO,Ovy On The Drums,EL HECHIZO,85,167988,True,0.664,0.529,2,-6.149,1,0.0392,0.539,5.28e-05,0.0697,0.439,148.12,4
114,68eDGmSTQgxJde9JTG7b71,Me + All Your Reasons,Morgan Wallen,One Thing At A Time,76,174741,False,0.504,0.827,5,-5.48,1,0.0375,0.205,0.0,0.355,0.424,146.14,4
115,7FET9gtiECWn7llt0sfvtU,CAREFUL,NF,HOPE,79,209500,False,0.834,0.834,11,-4.035,0,0.0591,0.0671,0.0,0.373,0.344,130.024,4
116,40vKwNlXXKUmQMGceAoEpy,Straight and Narrow,Sam Barber,Straight and Narrow,79,199874,False,0.427,0.278,10,-8.83,1,0.0331,0.47,2.22e-05,0.135,0.374,85.633,3
117,6ZZf5a8oiInHDkBe9zXfLP,Curtains,Ed Sheeran,- (Deluxe),84,224803,False,0.5,0.757,6,-6.542,0,0.0522,0.0989,2.5e-06,0.324,0.443,175.944,4
118,3AOf6YEpxQ894FmrwI9k96,Super,SEVENTEEN,SEVENTEEN 10th Mini Album 'FML',88,200386,False,0.771,0.88,8,-4.091,1,0.0857,0.162,1.41e-06,0.167,0.347,137.018,4
119,51vRumtqbkNW9wrKfESwfu,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM,UNFORGIVEN,86,182148,False,0.795,0.875,4,-4.079,0,0.0525,0.111,8.94e-05,0.107,0.375,104.008,4
120,12BjylmI6NS7ydikIzbuD0,Single Than She Was,Morgan Wallen,One Thing At A Time,75,160347,False,0.664,0.649,6,-5.946,1,0.0252,0.00761,1.01e-05,0.179,0.68,113.087,4
121,2Ggr9IfS70wYQacW8nZKPG,labour,Paris Paloma,labour,81,237744,True,0.65,0.574,11,-10.3,0,0.101,0.396,0.000112,0.354,0.441,83.963,4
122,5OLcsBO28uWHMzS0EEeZNp,Little Girl Gone,CHINCHILLA,Little Girl Gone,80,188596,True,0.706,0.675,1,-6.351,0,0.237,0.177,0.0,0.0852,0.516,159.961,4
123,31yydnZnSeCwkRPY7tlgQJ,Hot Boy (feat. Lil Baby),Nardo Wick,Hot Boy (feat. Lil Baby),77,169893,True,0.595,0.829,2,-3.95,1,0.226,0.00594,0.000101,0.153,0.501,113.319,5
124,1vcJdUJDM2NVXBsGncmLyh,Keith Whitley,Morgan Wallen,One Thing At A Time,75,187518,False,0.322,0.693,6,-4.366,1,0.0281,0.0884,0.000316,0.0853,0.228,83.233,4
125,2aw1aEAxMe05MZIS5XiK8U,In The Bible (feat. HARDY),Morgan Wallen,One Thing At A Time,75,195326,False,0.488,0.806,1,-4.451,1,0.0291,0.0119,6.02e-06,0.111,0.509,77.014,4
126,35SbrfbaSpGUBX7e5BPega,I Wish you Roses,Kali Uchis,Red Moon In Venus,78,219954,False,0.452,0.589,10,-8.371,0,0.0458,0.18,0.00048,0.139,0.315,141.692,4
127,5wxYxygyHpbgv0EXZuqb9V,on the street (with J. Cole),j-hope,on the street (with J. Cole),85,214701,True,0.681,0.821,11,-5.12,0,0.131,0.532,0.00111,0.0921,0.813,94.074,4
128,4Q6LSSmQwn94hioXfvzdbU,180 (Lifestyle),Morgan Wallen,One Thing At A Time,75,189157,False,0.589,0.901,6,-4.513,1,0.0433,0.123,1.18e-05,0.167,0.746,83.878,4
129,7y2KhPccpkgRSMa3GDXjQq,77,Peso Pluma,77,78,215745,True,0.484,0.746,2,-5.191,1,0.0528,0.126,0.0,0.2,0.783,130.149,3
130,7kOletJ0Q5H4MWe7cfeZXP,Alone (with Nicki Minaj),Kim Petras,Alone,81,185113,True,0.681,0.513,3,-6.643,0,0.0388,0.069,0.0,0.125,0.167,136.985,4
131,3HqcNJdZ2seoGxhn0wVNDK,PROVENZA,KAROL G,MAÑANA SERÁ BONITO,85,207626,False,0.87,0.517,1,-7.918,1,0.0475,0.576,0.00553,0.11,0.54,111.002,4
132,5LisHkYlpdkqNYl1HZ5cKd,Good Girl Gone Missin’,Morgan Wallen,One Thing At A Time,75,175031,False,0.558,0.492,7,-7.604,1,0.0273,0.316,3.13e-05,0.0729,0.134,86.031,4
